,x1,x2,x3,label
68,-47.335992230701486,-19.295453601457893,6.510831072166106,1
69,-53.79409497040744,-18.730552726920738,-3.7995077802992787,1
70,-14.211245844388323,-7.5753680553969005,-11.068324619566395,1
71,-19.203856946332184,-4.254225972822429,-2.269048532080796,1
72,-34.08894239252416,-28.197365846218688,-1.4080501982803977,1
73,-29.66179419859046,-41.614591379166555,4.228628021117084,1
74,-33.88193136277261,-28.29266427408958,-13.757937206362334,1
75,-23.648970992500676,-29.981127189979965,-23.945931255635443,1
76,-48.94111197579191,-0.20230747934915527,-25.86473517943331,1
77,-32.85025299189292,-34.365547407314025,2.339486046283948,1
78,33.12335582424023,-10.830399361105172,-11.60548828823869,1
79,2.5646874805042543,-19.186093240712864,-16.803001222892725,1
80,-19.1853484557028,-32.37319071537341,-28.291273769038163,1
81,-32.3151422736381,-22.12572499886662,-10.29806787800564,1
82,-94.19981321374637,1.9136840956567909,-12.170343798609574,1
83,-49.07807219175478,-8.027160783477115,-10.725097970692001,1
84,-9.304390745035963,-14.349513763946154,-1.0936979694750892,1
85,-3.859464704262958,-17.395361315854093,-0.9110030769077628,1
86,-49.86340017598491,-12.410994509829257,-13.477627329873277,1
87,-25.118485692049774,-6.688408985482297,-15.155595511938825,1
88,-44.54144041986015,19.612237466631967,-52.89401602110929,1
89,-19.436552305104726,-36.98151309428714,3.401165756954379,1
90,-59.44018911763176,-19.532030224565595,-1.629180850125584,1
91,-93.90258649176454,10.987633280907545,-49.83872704285921,1
92,-2.006572148880611,-4.8015923524843735,-24.955439928447007,1
93,-9.67725040536359,17.589309026936995,-27.510120303759745,1
94,-59.70764258941435,-13.65742646681816,15.839589875571917,1
95,-73.22298517863445,10.683560111960094,-21.58871127289153,1
96,-0.9284331441608487,-2.3151716085629808,-30.61393324563627,1
97,-9.396686065562086,-30.352340330350792,-9.166838896950118,1
98,-17.33374438793438,-16.070910211308686,6.560617259554995,1
99,-17.507713649521065,-0.6100430843311013,-17.70111395923888,1
100,-36.13261281934959,-20.284006374704553,7.380590447872883,1
101,-75.58962540544158,0.41229405064396296,-23.478711796530938,1
102,-68.27239848949606,-10.257436685940187,-5.152341694937158,1
103,-14.923950966391667,-11.974803326244652,-14.090325056620053,1
104,-45.2182801018158,-28.426909010390872,-8.755195436019813,1
105,7.816481535777179,-24.47902477279566,-1.0643621691234522,1
106,-30.16544521100412,-3.5443948899653837,-31.436401482997695,1
107,-46.34292749592733,-19.561461063348297,-27.870113493924194,1
108,-29.99428881376535,-14.734429269610784,-3.5853703047320753,1
109,-1.0499807267148782,-12.31450399490212,9.024418778616223,1
110,26.20701390392042,-11.137630430980533,-1.4391627515227174,1
111,-30.44276122879397,-24.6043226698511,-37.81850786802438,1
112,-73.73505219206797,-10.244899990407227,-14.495434623396445,1
113,-24.108424731940136,21.033311112870365,-10.055659894272674,1
114,-48.7228663191288,-6.615978918348634,-1.5324620940112972,1
115,-37.5272411186145,-16.28019250848182,-23.332636883303472,1
116,-35.233488932475794,-22.000268159917226,-11.317133360449187,1
117,-43.635066256279515,4.089816267561563,-9.804768940457471,1
118,-50.95592467920142,-3.1376439253147677,-22.083649359040372,1
119,-49.511445516177716,-47.413562361470994,5.385924016052753,1
120,-35.11301809289894,1.4621159094283218,8.791443396297598,1
121,-17.70103171595331,1.776887178310064,-19.686146103740697,1
122,4.1105089257185625,-19.407604602547558,-7.011902596034674,1
123,-94.06562369140994,-2.8728040937141106,-24.632613111894877,1
124,-60.57243890293699,-9.924330654861064,11.802486284156533,1
125,-49.42989734261049,-0.7008587000836144,-3.638783690511149,1
126,-50.3301213456794,-20.50020587911596,7.519393600564619,1
127,-63.198140185447684,2.5029408435359493,-2.6840261877643368,1
128,-11.629814651426578,-3.261210939376758,-24.362562974359413,1
129,-28.512102828987423,0.46587752957883133,-14.402153931688808,1
130,-27.97363342209576,2.2014240759409542,-23.14196921768763,1
131,3.105531365813931,-25.65066118845828,2.2192627438205488,1
132,-37.46249273014179,-8.173178379908922,-11.46488768913725,1
133,-18.574126522926143,-22.333635821005423,-1.9991431042523011,1
134,-15.705219809701777,-20.421329329726483,-5.675993720393665,1
135,-11.380292654936728,-24.22177299643615,10.203374867983921,1
136,24.499814721779842,-39.124876639935394,5.161702029987463,1
137,-19.353857145444042,-15.219100509799343,-16.93937614305667,1
138,-6.934265120486966,-37.22537479724015,12.430455538346333,1
139,-9.521839550713153,-20.482925587931113,-31.86940950837827,1
140,-78.64560920103526,-1.4403234704862307,-24.844705617949387,1
141,-3.4053688949706284,-9.818449545372538,0.7631481299518352,1
142,-15.072137501997256,13.116883699901788,-23.21650245834125,1
143,-40.86254589661391,-11.388971600171208,5.939533679613936,1
144,-73.69294523092886,-10.973514637004323,-13.5888150079451,1
145,-19.812755966854226,-26.051556065015745,-3.3951428255209066,1
146,-33.19349630360141,13.449659358656447,-13.35897898006997,1
147,-42.70780232131835,-14.231729426091373,3.7218145782414975,1
148,-32.34669740011969,-7.7016459221238245,-2.4666988317046243,1
149,-65.4434327960484,2.5873801206481826,-7.933194448784504,1
150,-22.563806800242972,-14.632892296196896,-23.105719875647612,1
151,-44.0074991133957,3.0588451695513648,-9.602171069503436,1
152,-71.53478035960195,19.583352040029823,-15.638606099127749,1
153,-63.296434958383344,15.951222615615567,-34.07337406783681,1
154,-28.215016158004694,-5.073278797741185,-20.415348921974914,1
155,-20.77035700130153,-13.545498457243326,-19.484630259270048,1
156,-19.206921214849775,-35.480101662115636,22.272088778572495,1
157,-73.50755147840655,4.853633447942052,-21.264294513330704,1
158,-71.3373335940808,7.559745025553372,-45.39534310545642,1
159,-63.9835524482999,13.468096832178194,-34.61650607388556,1
160,-15.698748191416707,9.695023204764436,-24.098657621841227,1
161,-55.186462561262,-44.01437975738391,4.061538205272777,1
162,-57.80123936187556,-6.855740844787605,0.05728096879751199,1
163,-22.77997960370191,-20.870081132377877,-42.564816249454644,1
164,-14.707635227916462,-28.60973883749774,8.890595252693892,1
165,0.23218008107794574,-45.16609258068147,-16.062570818171725,1
166,-46.304423502121736,-17.915300475740224,8.150972341446284,1
167,-41.192828996473324,-15.095368377674,4.071853861651789,1
168,-48.459442380408774,-4.234816918304812,-38.191815165289114,1
169,-13.3848810660938,-20.789757508579203,-8.310491673091251,1
170,-28.642278575899386,2.0323053166566645,-6.633129440480575,1
171,-73.98198087124231,35.56470084162239,-40.241320580395566,1
172,7.957651578983665,-6.874040689647758,-12.817017108983798,1
173,-53.133241462150174,-2.4125149721450736,-0.0761156844154467,1
174,-42.988170913221246,4.1018854357821795,-23.014880415612417,1
175,-34.012152983708816,-14.611957466168878,5.395739613021709,1
176,-32.19562780349105,1.7200401295835164,-14.378879187633697,1
177,-9.577892649949817,-10.851553915293344,10.222493168158902,1
178,-17.32511538079682,-20.077492080386204,1.496613127257186,1
179,-10.480144715977513,-17.000056791298192,3.8749554100328556,1
180,2.65655858852665,-18.76450851087633,7.161702242498055,1
181,-4.817044777894218,-6.571886075863882,-15.755293324814465,1
182,-44.9000955598709,-8.638171913120543,-14.82345218409209,1
183,-36.21961121983911,-12.710650872734002,-44.53204734309213,1
184,-14.026076404450707,8.830525334560654,-12.798562279702429,1
185,-14.982968449701891,-29.56536297468744,-2.280059291367948,1
186,-7.246123316768273,6.113565628853724,-23.04163881564514,1
187,-37.48801638996055,-7.68412029156206,-26.473355026481844,1
188,-4.342989640218224,-26.26071240392269,-12.568926562912598,1
189,-10.97099270911399,-18.934986400238337,-3.19907862612546,1
190,-26.404970004181227,11.752859528685669,-26.846563938845588,1
191,-16.77544283264804,-20.244220282279272,-23.785091997082336,1
192,-4.313908649660942,-35.26692508308299,1.3008952741329392,1
193,-32.73810597178327,1.1003249820411725,-27.50210195028739,1
194,15.125814342604201,-14.177564393641205,-26.813567756964556,1
195,4.620059429067851,-2.9777044932462466,-17.966346250644616,1
196,-39.1074009709765,-22.133701583266543,-7.178403333032154,1
197,-9.256505248134367,-36.73478919094667,7.8305036250996025,1
198,-24.87996387432047,-37.61547802522624,15.310360705713176,1
199,-79.95166903072962,-7.399777034285301,-45.284279562213754,1
200,-37.625256455506516,-30.578673007069945,-5.231949547775683,1
201,-47.782199354071,26.937683359401632,-21.943394465602218,1
202,-55.72786443255389,-3.1434791275675664,0.05540052641098825,1
203,-38.93531902145349,-17.24437218804698,-6.374991658150249,1
204,-37.75753201372799,10.044440420229709,0.7952983964228579,1
205,-23.7327778644535,-29.695791133006587,5.792013978768491,1
206,-34.145873847206076,-11.206937655829838,-34.87421176772142,1
207,-42.6009000985746,-0.6788183690465708,-15.839257850397694,1
208,2.84400780840852,-26.742253756179757,10.49890130501591,1
209,-36.37596667916151,-1.1621895805988913,-14.195683227438554,1
210,-28.63842156958487,-21.049004760472187,-7.063464082670407,1
211,4.79452595168636,-35.16563289943733,13.792575936649062,1
212,-64.71127878866133,-1.6784122210066847,-1.4474376424997928,1
213,-42.50072013387141,-22.687444619802132,1.0288295644848393,1
214,-25.5092224231316,-28.494340740617236,-21.433614183554436,1
215,-43.16404119848451,2.0575140008290767,-60.256628401172016,1
216,-9.072704029372336,8.029047411206154,-32.72764337364528,1
217,-14.222961712621856,-25.600406768629192,2.5248060741541227,1
218,-57.35389254218935,5.938220346122026,-32.84585695308235,1
219,-2.9390314523348344,-23.97837414931451,-7.8756594217979865,1
220,-21.303727904106164,-19.020059027419624,9.294716570355565,1
221,-72.81849458291347,30.415460379989476,-37.609381112128894,1
222,-36.63779867562182,-27.25220463287706,-9.515999510414627,1
223,-45.912766899836726,-3.3141801926150265,14.74913004975469,1
224,-17.737177851522787,-36.95123528080863,-0.7833335297548629,1
225,-34.381515871332624,-14.988238900149122,-23.973292513162143,1
226,-29.53172420693263,-4.862887892142094,-23.98143861675196,1
227,-71.91391383707709,-10.255346974398439,2.0355221142776756,1
228,9.062865801722609,1.6308238997115279,-15.228225699721655,1
229,-3.4005235592188043,-16.467820750465933,-14.96767843153741,1
230,-44.91285805348345,-13.555556917545022,-18.690765785156913,1
231,-68.79263158029492,10.658680095142994,-31.28509904527505,1
232,-48.47232011444163,-5.218857318375371,-17.389174465792607,1
233,-7.3071823616601215,-7.276387548140043,-24.865358114003577,1
234,-14.177225079970576,-16.2853349119843,-16.127231570359445,1
235,-35.75671661443377,-11.7424411118447,20.172990662943924,1
236,-32.18928670724687,-35.37985457895371,7.138936720864585,1
237,-31.36740968196531,-6.250500044452664,-23.139077718862517,1
238,-22.576309463617182,10.904506905433312,-34.76859496094484,1
239,-43.281598741197435,4.795854310909441,-13.253259028684342,1
240,-14.99359822747562,-28.21334670660618,9.532063234645307,1
241,-3.620362196672776,-13.656952246480714,-3.940020266960272,1
242,-66.34838440310526,11.05833628891687,-5.962141609180176,1
243,-13.58397011767876,-17.323295825224594,9.333251594303679,1
244,-52.30223663925945,-9.826774927715334,-10.98346965067007,1
245,-43.31991908204946,1.4558561432741843,-14.311138853881634,1
246,-19.831485334391637,2.4597833424805717,-18.72184546865589,1
247,-73.98525494982388,-17.97269654801321,-8.25245899393565,1
248,-47.92002565511639,-3.49879691453169,12.958564321376759,1
249,-11.51805200015848,-2.5676100572609037,-33.75423964154473,1
250,-18.643181646468935,-37.626964145163626,28.117285014123027,1
251,-9.547403585593297,-13.930768456847664,-12.05166606677263,1
252,-36.137154527721286,-13.13001666972517,-9.363723212353062,1
253,-86.63242642894684,13.688632996804667,-31.344013206257646,1
254,-47.14033920378054,0.9330023351117767,-4.063168171402687,1
255,-37.05410977407854,-12.593793021813056,4.774280772600193,1
256,-39.456747732433776,-16.139460706580206,-32.29979075411876,1
257,-29.485388361017932,-10.344476992056187,-17.220150997141488,1
258,-12.918703298545342,-27.485515581347755,0.6420674730810365,1
259,-41.20939209538324,-14.570131347091513,-28.348962708637874,1
260,-47.70860713324028,-8.264768796868651,-15.111507389407741,1
261,-40.46479851587593,-12.329431489380594,1.9491778629382246,1
262,-62.188759281469856,4.839600381332836,-32.189666195239354,1
263,-49.25379887068357,-7.869737139774816,0.8268476194253633,1
264,-26.558860384798127,-12.05758348719081,-5.882534701247448,1
265,-18.023239029614704,-4.62102788540395,-9.513639203989765,1
266,-9.246084956990678,6.011009466215555,-18.682957484773027,1
267,24.28557493249012,-36.51300026413048,9.18601430378854,1
268,-35.348809220706244,-9.747374396317928,-51.85657577834578,1
269,-59.544647082247614,-3.7697112328951317,-20.454282738064613,1
270,-17.75051844241166,-9.093564267758522,-3.7291045474229696,1
271,-60.48950633097367,-24.30107400620229,-16.400334512495853,1
272,-33.46875953727042,-9.858202067479462,-11.04648673460687,1
273,-7.71062715359243,8.80328988047658,17.082182834611498,1
274,-23.21916630176901,-15.742063425483758,16.553160506082985,1
275,-39.05231581634256,-26.363376013226684,-2.2528834384011427,1
276,-57.18782035725363,-29.997527315941497,-8.355543196931492,1
277,-66.5236354418614,4.132086661063251,-34.28732152733647,1
278,-37.12049896980561,1.5130973530155138,-4.060770517678782,1
279,-35.867767025563715,-9.016275690479238,-6.136721101731972,1
280,-33.99025588831672,-4.36914475807957,-12.257287776540558,1
281,-24.745400572721163,-18.33804860146205,-8.812863683244437,1
282,-36.373430908852775,-30.407888455035586,6.319992938237068,1
283,-39.867019034629706,4.0754526603594385,-13.749509811910572,1
284,-27.283259003320214,-29.72664876970392,-38.721788972873505,1
285,-56.068395970764904,-10.035066777824952,11.848686149720589,1
286,-1.131162094782166,-22.970757338888276,18.540928285663416,1
287,-53.47854387511158,1.1326483983418107,-23.83465388880836,1
288,-34.2879134371636,-6.221099831965274,-1.3048316902868855,1
289,-13.339500995565057,7.828199714738769,14.828345863264186,1
290,-62.063111844359355,-4.067815484741716,-1.203545069059187,1
291,-65.54453040871512,1.5104795451366186,-25.214291984799956,1
292,-51.233104941729486,-21.486065417382775,-9.89875882136377,1
293,-34.5769350023171,-39.15102514645959,12.967257103454244,1
294,-66.09177652744087,-10.124997844978697,-13.338818415840311,1
295,-12.921863626132598,-6.104542842712503,1.5556230759811207,1
296,13.310523229306007,-4.351933977350049,7.005033582287407,1
297,-31.550964964635778,-34.61558077331165,-2.6915481034761335,1
298,7.380341889554259,-33.68451860686888,0.7808535643008909,1
299,-15.444131597466667,-5.410306218381823,-11.046876949510352,1
300,1.6436280467615276,-14.04375717525974,-17.134475121466338,1
301,-57.21347942597498,-4.478302763542256,-52.49274633089517,1
302,-43.422117974831565,-4.513643371107612,-17.46582540014363,1
303,-75.73163979226044,11.657263357346086,1.4975620828882565,1
304,19.362683963995437,-42.24394911353619,11.737288010014577,1
305,-25.631012317229036,-6.602203115164409,-9.434636618408268,1
306,-4.0430775036722295,-13.043987352126063,-20.593720991044727,1
307,-17.82948478349732,-1.6494500707414126,-20.458901861392043,1
308,-41.47235037034855,0.35457955210092607,-8.437505761697519,1
309,-24.437574490936047,-25.63938174023476,26.694722298055538,1
310,-13.065899638039959,-0.885266414047452,-1.681856908485198,1
311,-45.059399142107566,-25.595359232515246,4.6813486219192555,1
312,-7.330013351197113,-22.325309147111177,-18.72015270468065,1
313,-12.900379959341656,-7.810292990278097,-11.180519812006164,1
314,-44.083204678187094,-4.225315739038188,-19.401537332590713,1
315,-5.557003440855464,0.5603036956328733,-39.92813139544808,1
316,-20.069780934224184,-8.844846101493628,-15.119522506396336,1
317,-22.824896756565607,7.4040202926428265,-17.88680140339197,1
318,-76.14777644346523,-11.519169566456727,-18.64232548652787,1
319,-59.05944072447697,27.444071563515685,-25.344343908045985,1
320,-30.43398209323859,-11.573608877303606,-8.412436450150636,1
321,-6.734434954264852,-29.35180766674362,13.754073445465625,1
322,-27.533242006177794,-11.901788978394235,-12.601678509843506,1
323,0.7300986791435697,-23.910623786206017,15.289090466265009,1
324,-57.1653315914432,-17.11819123003356,2.6468530374530594,1
325,-21.174023453627164,-10.174381443523,5.515162566115158,1
326,-39.090675465095316,31.18717639267306,-18.662328854380668,1
327,-19.6812421405631,5.787073556850601,-28.165424297248553,1
328,-32.13502626430051,-19.828290337892305,-12.957238853453433,1
329,-40.24198569013117,-2.6621713678620544,-23.223789599892374,1
330,-107.43895062742878,-33.135526805345094,27.00814013335696,1
331,-11.46936266027253,-12.004781066182618,-7.820400182999743,1
332,-29.020854075756752,-49.35219286810766,28.083396755910506,1
333,-75.02137324369758,-7.689400779117548,-1.5444408634782434,1
334,-36.28254687583434,5.593343122744297,-23.469256843018385,1
335,-34.674569620372274,-7.091327079571619,-12.598608270809779,1
336,-26.132634010571174,-25.80265136723449,17.016615302525402,1
337,-37.11198734279476,-8.395985132287331,-20.288412517051114,1
338,-31.95259244286286,-0.34019585242253925,1.1743874364280842,1
339,-65.70741290309462,-32.94691702956379,18.300387719683762,1
340,-43.056142587102116,-21.548962148849263,-9.087495684498897,1
341,-8.44874487423635,16.940461296630513,-4.222663580862491,1
342,-34.073022351573016,16.940758787955268,-34.88781933445943,1
343,-17.950040357046447,-16.559902428131316,2.327466585021586,1
344,-46.031774535974286,-1.3375668148594269,6.450317827060665,1
345,-49.1684462282508,-11.253847008710974,-24.560645611900128,1
346,-15.38842119189129,-31.15244463172597,10.155887654182077,1
347,-52.90209812060638,24.460090221573445,-29.030606041497435,1
348,-22.428008395937514,-13.494435761703343,-8.888612288799715,1
349,-52.27659544615949,-15.835636888744604,-12.219137768360543,1
350,-41.23583262933799,11.870208759621153,-25.57741454074037,1
351,-37.45431729367549,-5.161882945801717,-21.880514477340352,1
352,-30.157451806143616,-17.439522824801834,-13.513986617151952,1
353,-38.47669528381296,-17.79377861067212,-3.0307477644024097,1
354,-12.773275688371484,14.439350840521755,-33.44531110526667,1
355,4.97722302281398,-28.762108490657052,4.5577998677862706,1
356,-27.737694383383253,-11.838209452987186,-30.765353147726092,1
357,-43.90213840396771,-24.19142524196399,16.01234373884203,1
358,-40.247956938581346,-14.35984026607317,-26.225170261776977,1
359,-50.797370583858346,-1.7737927143595638,-29.169947980792713,1
360,-27.926319786104887,22.256454436415254,-19.232756570999207,1
361,-63.33748607058149,-27.865944851496756,1.4662715072909194,1
362,-50.60581095591829,-0.8887707054356593,-18.06430333369548,1
363,-35.286637376937996,-28.59427837094608,-10.77241080005862,1
364,-44.62058263891548,-10.160151405419073,-18.17526710656665,1
365,-0.08599903040865087,-25.274368269901686,18.52817076816139,1
366,-45.024618764408174,12.849188288229907,-16.566008823739168,1
367,-29.67987862009453,-11.833730052026588,-31.53328036862597,1
368,-21.695898736431403,-1.5772685015793524,-19.548248049770574,1
369,-20.644660111385427,-19.373811619641067,-10.35398846783962,1
370,-21.044121692715027,-22.27864548592838,-8.392002758021814,1
371,-61.768704053080015,-10.891555062929003,-16.631976627888022,1
372,-4.784978416335477,-38.44829479243562,12.921586484764113,1
373,-46.39474324864851,0.04390445031436485,6.372438423929818,1
374,5.62768819031583,0.767494916045317,-31.85061124207624,1
375,-21.343711329608528,-6.690762226128708,-11.55600487812272,1
376,-73.34289210301236,16.413974741324168,-5.674871961079931,1
377,-59.585026794425985,-23.375570581833045,-9.468558277568194,1
378,-16.059146583863946,7.944726679423773,-43.65471289855174,1
379,-5.8697818577921765,-27.04862369078186,-0.10107386383248596,1
380,-55.73233260318333,15.641601801460084,-43.821474787431775,1
381,-71.38872723473986,3.4136579752562994,-30.698890399379636,1
382,-21.74757665400696,17.39193531092343,-40.43016720550955,1
383,-32.42638638586132,-37.25682286478283,27.543444449687776,1
384,-6.307575799843303,-19.999468523659534,-33.36595303692177,1
385,-19.204130967634907,-47.16903180264484,-2.13351572235245,1
386,-49.545406517765656,-16.09330935457492,-26.92249130626147,1
387,-39.718981639705554,3.4315278270492264,-12.444223144499734,1
388,-23.454876485099025,-9.180483599652408,2.883185464428248,1
389,-57.18692555976728,8.790590150401787,2.020450041090312,1
390,-19.830395431886245,-8.704863692703663,-5.053722498413717,1
391,-43.49171178940143,6.114464917577518,-30.583532636531306,1
392,-12.594629776638069,-15.140378811647615,9.813489812443862,1
393,-45.87990037529743,-10.790429211386765,-21.14764031639026,1
394,-22.566034526874958,-29.284699484253,-5.3485081686485305,1
395,-37.7988830981303,-1.0044729224877038,-20.612406994716935,1
396,-37.5772349835466,-11.744607540163013,-28.52651755187771,1
397,-24.069892637019674,14.974807664628269,-49.85056619196762,1
398,-35.42013116544914,-37.57309899804669,-3.3096629304835803,1
399,13.375292094760582,-24.084929536895288,-7.723959553570291,1
400,15.897677563444574,-12.812807140199828,-10.864007435909452,1
401,-50.196042417083035,-20.549672342664152,-20.04811343959395,1
402,-22.194888981425265,-5.42810433688804,-22.13933045435264,1
403,-3.73142273757189,-12.650881846720688,0.3115951181693575,1
404,-24.6115581838911,1.3991904511183932,-28.453734015224235,1
405,-0.8428823401858025,-5.651786136723525,-26.336355901681433,1
406,-69.53526694845988,-6.078389252130359,-14.062650682180221,1
407,0.2722740877861476,-28.10929857213319,-11.901968649996883,1
408,-29.72774012831133,9.789090315168654,-3.3565820306107135,1
409,-54.05527730584528,2.782933379323957,-40.455756233521015,1
410,-14.880006234104634,-3.11879645755414,-33.31476964052617,1
411,-57.79253623467668,27.581079306694228,-35.48877674181694,1
412,-3.9747217939830755,-16.749826801897854,-11.273210231641167,1
413,-6.173123186112441,-13.18596370349108,-34.8575328734117,1
414,-73.75484790946557,-9.698692330878291,-7.778082249262911,1
415,20.696589754473244,-33.68815240482782,19.36244332948814,1
416,-12.248220170373958,-25.26076097948082,-16.04574665471871,1
417,8.245874604194476,-10.211750301263521,-0.6118006837275232,1
418,-15.58705335470315,-5.052635458661622,-16.167637480152003,1
419,-24.125176657612993,-17.265519833176896,-28.715289470922066,1
420,-2.7405126303349974,-12.588694770352395,-18.16529788485519,1
421,-13.29653137962896,2.1937532219427496,-21.69180773451015,1
422,-10.144182680092513,-11.5112964373516,-14.198104298318432,1
423,-51.68044921628832,-10.96285690124006,-30.748944941821506,1
424,19.92414802542612,-13.807227696306347,-2.213172724850158,1
425,-60.8991261999698,12.243805854351791,-42.249739001042954,1
426,-70.88004780841344,-11.802071539253669,5.391276780840387,1
427,-49.32190001977199,19.644240902077776,-33.961408061294435,1
428,-35.4419655504899,-0.4958537149478346,19.385319277058066,1
429,-32.49452642216244,-14.887562823974763,-26.32781181268063,1
430,-62.23130737642328,-12.01380537310031,-9.96959296764069,1
431,-25.28280264915505,-29.63724960468012,-1.1425704435894986,1
432,-41.500186564117534,-37.1431935993422,33.266021727068896,1
433,-41.95445037553249,16.46743265532774,-11.791545380277137,1
434,-21.11386040939332,-0.6618918559461999,2.7082514232527473,1
435,-6.393089583427489,-27.938871925507947,8.380715745960593,1
436,1.729518122655005,-11.028091245532208,-11.43175600268742,1
437,-34.62698368694504,-28.83512758078445,14.875884638865287,1
438,-18.349874353556384,-9.117962570350608,2.3516770976051973,1
439,-65.10887393897988,4.03555832095914,-13.856425800818041,1
440,-21.786613799196292,-11.70406340397875,-5.143345887551691,1
441,-19.445743244918216,-12.063449580581898,-32.46332013063477,1
442,-42.87616369674498,-14.605944124357007,2.637223983462194,1
443,-49.73685221298274,8.238583041641345,-18.162248750172793,1
444,-48.599458955172466,10.377215722036237,3.088884626768497,1
445,-58.83394414653365,1.7385140580974259,-0.8143688700028484,1
446,-1.4645398743826767,-39.624016353710545,12.089395320024078,1
447,-54.295450910539095,-6.297800585927994,-8.509917926491395,1
448,-26.061653901432237,-38.75945907691903,-8.502366255966507,1
449,-29.87700583501879,-10.993348918199764,-9.197896518690376,1
450,-37.215098066774985,0.5051839022968672,-16.11067409081975,1
451,-65.50694516070598,-13.70445655180623,-9.774247364747568,1
452,-7.396236252961948,-23.2246715730036,15.368970252241372,1
453,-29.00407693659827,-23.9319128095251,-0.09367529851026646,1
